usuario_id,usuario_sexo,usuario_edad,fecha_alta,hora_alta
342781,F,20,17/01/2018,5:53:21
342815,M,31,20/02/2018,5:53:55
342816,M,19,12/03/2018,5:54:15
341413,M,27,29/06/2018,5:56:04
342147,M,30,23/01/2018,5:53:27
342830,F,37,19/09/2018,5:57:26
508130,F,25,01/02/2018,5:53:36
508132,F,24,01/02/2018,5:53:36
508136,M,21,01/02/2018,5:53:36
508137,F,28,01/02/2018,5:53:36
508141,M,29,01/02/2018,5:53:36
508147,F,19,01/02/2018,5:53:36
508152,M,23,01/02/2018,5:53:36
508153,M,44,01/02/2018,5:53:36
508154,F,32,01/02/2018,5:53:36
508155,F,39,02/02/2018,5:53:37
508156,F,24,06/02/2018,5:53:41
508157,M,27,04/02/2018,5:53:39
508160,F,34,01/02/2018,5:53:36
508161,M,26,01/02/2018,5:53:36
508164,F,25,01/02/2018,5:53:36
508171,M,43,01/02/2018,5:53:36
508174,F,22,01/02/2018,5:53:36
508176,F,80,01/02/2018,5:53:36
259456,F,45,13/11/2018,5:58:21
508183,F,25,01/02/2018,5:53:36
508188,F,39,19/02/2018,5:53:54
508195,F,43,19/02/2018,5:53:54
508198,M,31,06/02/2018,5:53:41
508199,M,20,02/02/2018,5:53:37
508201,F,52,01/02/2018,5:53:36
508205,F,29,01/02/2018,5:53:36
508207,F,21,02/02/2018,5:53:37
508213,M,25,02/02/2018,5:53:37
508214,M,24,01/02/2018,5:53:36
508215,M,44,02/02/2018,5:53:37
508217,F,44,06/02/2018,5:53:41
508218,M,34,01/02/2018,5:53:36
341484,M,32,23/07/2018,5:56:28
259477,F,31,23/02/2018,5:53:58
259497,F,25,09/11/2018,5:58:17
508224,M,30,01/02/2018,5:53:36
508232,M,27,02/02/2018,5:53:37
508234,M,19,02/02/2018,5:53:37
508235,M,28,02/02/2018,5:53:37
508236,F,31,02/02/2018,5:53:37
508246,F,18,02/02/2018,5:53:37
508248,F,30,06/02/2018,5:53:41
508250,M,56,02/07/2018,5:56:07
508253,F,52,05/02/2018,5:53:40
508255,M,45,02/02/2018,5:53:37
508257,M,24,06/02/2018,5:53:41
508264,F,56,02/02/2018,5:53:37
508266,M,25,06/02/2018,5:53:41
508271,F,34,06/02/2018,5:53:41
508272,M,61,02/02/2018,5:53:37
342318,F,37,04/01/2018,5:53:08
259518,M,46,16/01/2018,5:53:20
508274,F,35,02/02/2018,5:53:37
508275,M,67,02/02/2018,5:53:37
508277,M,25,02/02/2018,5:53:37
508282,F,36,02/02/2018,5:53:37
508285,M,56,02/02/2018,5:53:37
508308,M,24,03/02/2018,5:53:38
508312,F,23,04/02/2018,5:53:39
508313,M,34,02/02/2018,5:53:37
508316,F,52,02/02/2018,5:53:37
508317,M,19,02/02/2018,5:53:37
508318,F,29,02/02/2018,5:53:37
508324,F,29,18/08/2018,5:56:54
508325,F,41,02/02/2018,5:53:37
342347,F,43,02/03/2018,5:54:05
342348,F,55,08/03/2018,5:54:11
342359,M,28,29/05/2018,5:55:33
342365,F,23,05/04/2018,5:54:39
508328,F,18,06/02/2018,5:53:41
508330,F,26,08/02/2018,5:53:43
508332,F,30,02/02/2018,5:53:37
508334,F,31,23/02/2018,5:53:58
508337,F,42,24/02/2018,5:53:59
508338,F,29,02/02/2018,5:53:37
508341,M,32,16/07/2018,5:56:21
508342,F,32,02/02/2018,5:53:37
508345,M,19,02/02/2018,5:53:37
508353,M,27,02/02/2018,5:53:37
508359,F,55,01/10/2018,5:57:38
508363,M,37,20/02/2018,5:53:55
508365,F,28,10/09/2018,5:57:17
341606,F,20,16/02/2018,5:53:51
341649,M,30,23/08/2018,5:56:59
259595,M,26,11/04/2018,5:54:45
259613,M,23,26/03/2018,5:54:29
508373,M,33,06/02/2018,5:53:41
508374,F,22,03/02/2018,5:53:38
508382,M,37,02/02/2018,5:53:37
508383,F,37,02/02/2018,5:53:37
508384,F,24,02/02/2018,5:53:37
508386,M,23,02/02/2018,5:53:37
508389,F,38,02/02/2018,5:53:37
508390,F,19,02/02/2018,5:53:37
508391,F,25,07/02/2018,5:53:42
508392,M,21,13/03/2018,5:54:16
508393,F,41,02/02/2018,5:53:37
508395,F,21,05/10/2018,5:57:42
508396,M,69,02/02/2018,5:53:37
508401,M,23,02/02/2018,5:53:37
508404,M,26,02/02/2018,5:53:37
508406,M,41,02/02/2018,5:53:37
508407,M,24,02/02/2018,5:53:37
508410,M,17,02/02/2018,5:53:37
508412,F,25,02/02/2018,5:53:37
259659,F,30,26/06/2018,5:56:01
508413,M,27,02/02/2018,5:53:37
508414,M,41,02/02/2018,5:53:37
508415,M,26,02/02/2018,5:53:37
508416,M,37,02/02/2018,5:53:37
508417,F,24,04/02/2018,5:53:39
508420,F,31,02/02/2018,5:53:37
508421,F,43,02/02/2018,5:53:37
508422,M,29,02/02/2018,5:53:37
508423,F,46,02/02/2018,5:53:37
508429,M,25,31/05/2018,5:55:35
508430,M,20,02/02/2018,5:53:37
508432,M,41,12/02/2018,5:53:47
508433,F,28,02/02/2018,5:53:37
508435,F,56,02/02/2018,5:53:37
508436,F,40,08/02/2018,5:53:43
508440,M,38,02/02/2018,5:53:37
508441,M,58,02/02/2018,5:53:37
508447,F,36,02/02/2018,5:53:37
508448,F,52,02/02/2018,5:53:37
508452,M,28,02/02/2018,5:53:37
508456,M,53,06/02/2018,5:53:41
341718,F,19,08/01/2018,5:53:12
341754,M,50,25/04/2018,5:54:59
508457,F,48,02/02/2018,5:53:37
508459,M,26,02/02/2018,5:53:37
508461,M,29,02/03/2018,5:54:05
508464,F,27,02/02/2018,5:53:37
508465,F,64,02/02/2018,5:53:37
508468,M,19,02/02/2018,5:53:37
508469,F,25,02/02/2018,5:53:37
508470,F,31,20/04/2018,5:54:54
508471,F,36,02/02/2018,5:53:37
508472,F,33,02/02/2018,5:53:37
508473,M,26,02/02/2018,5:53:37
508475,M,20,02/02/2018,5:53:37
508476,F,70,06/02/2018,5:53:41
508477,F,41,06/02/2018,5:53:41
508478,M,29,05/02/2018,5:53:40
508481,M,39,02/02/2018,5:53:37
508482,M,28,06/02/2018,5:53:41
508487,M,44,02/02/2018,5:53:37
508488,M,34,02/02/2018,5:53:37
508489,F,38,02/02/2018,5:53:37
508491,M,21,02/02/2018,5:53:37
508498,F,61,20/04/2018,5:54:54
508501,M,36,24/08/2018,5:57:00
342518,M,22,28/12/2018,5:59:06
259751,M,33,02/03/2018,5:54:05
341103,F,27,26/01/2018,5:53:30
341852,F,31,26/01/2018,5:53:30
259791,F,20,15/03/2018,5:54:18
341141,F,47,21/09/2018,5:57:28
341857,M,35,30/01/2018,5:53:34
261247,M,21,01/03/2018,5:54:04
467126,M,30,05/01/2018,5:53:09
468106,M,20,09/08/2018,5:56:45
260570,M,35,10/05/2018,5:55:14
261289,F,52,28/06/2018,5:56:03
261293,M,41,04/09/2018,5:57:11
466635,F,18,17/01/2018,5:53:21
467162,M,40,07/12/2018,5:58:45
468158,M,22,21/08/2018,5:56:57
468159,F,24,23/02/2018,5:53:58
468167,F,29,17/10/2018,5:57:54
260614,F,39,10/04/2018,5:54:44
467243,M,55,21/02/2018,5:53:56
467426,M,21,24/06/2018,5:55:59
467438,M,26,18/04/2018,5:54:52
468215,M,20,02/08/2018,5:56:38
468228,F,24,16/08/2018,5:56:52
260642,F,22,23/10/2018,5:58:00
467288,M,29,11/03/2018,5:54:14
468235,F,45,05/02/2018,5:53:40
468247,M,30,07/03/2018,5:54:10
468257,M,33,24/05/2018,5:55:28
468269,M,20,09/11/2018,5:58:17
260697,F,38,24/05/2018,5:55:28
467302,M,33,26/11/2018,5:58:34
467314,F,30,20/07/2018,5:56:25
467494,M,26,04/09/2018,5:57:11
467537,F,30,18/01/2018,5:53:22
468278,M,38,02/01/2018,5:53:06
468303,M,29,11/08/2018,5:56:47
468317,M,30,04/04/2018,5:54:38
260745,M,35,11/12/2018,5:58:49
467380,F,19,03/12/2018,5:58:41
467580,M,28,07/09/2018,5:57:14
467582,M,35,20/09/2018,5:57:27
508087,F,43,01/02/2018,5:53:36
508089,M,33,14/02/2018,5:53:49
508090,M,25,25/02/2018,5:54:00
508095,M,21,06/02/2018,5:53:41
508096,F,48,08/02/2018,5:53:43
508097,M,38,02/02/2018,5:53:37
508100,M,52,01/02/2018,5:53:36
508101,F,30,01/02/2018,5:53:36
508103,F,26,01/02/2018,5:53:36
508104,M,20,01/02/2018,5:53:36
508105,F,24,02/02/2018,5:53:37
508106,F,24,01/02/2018,5:53:36
508110,F,20,01/02/2018,5:53:36
508114,M,30,01/02/2018,5:53:36
508115,F,32,01/02/2018,5:53:36
508116,M,22,01/02/2018,5:53:36
508117,M,38,01/02/2018,5:53:36
508118,F,27,01/02/2018,5:53:36
508122,M,40,01/02/2018,5:53:36
508126,F,64,11/12/2018,5:58:49
260797,M,35,08/10/2018,5:57:45
466648,M,22,09/03/2018,5:54:12
466651,M,25,05/01/2018,5:53:09
466667,F,26,28/06/2018,5:56:03
466671,M,27,22/02/2018,5:53:57
466676,F,48,22/06/2018,5:55:57
467625,M,28,16/01/2018,5:53:20
466706,M,36,23/02/2018,5:53:58
466707,F,28,27/09/2018,5:57:34
466726,M,26,27/09/2018,5:57:34
467648,M,48,26/05/2018,5:55:30
467649,F,29,17/04/2018,5:54:51
467679,M,38,31/10/2018,5:58:08
467686,F,30,25/10/2018,5:58:02
260847,M,35,20/09/2018,5:57:27
260890,F,29,21/08/2018,5:56:57
260893,M,34,27/04/2018,5:55:01
466817,M,42,26/04/2018,5:55:00
466839,M,37,01/03/2018,5:54:04
466860,F,21,23/01/2018,5:53:27
467797,F,28,18/09/2018,5:57:25
260977,M,33,31/08/2018,5:57:07
466901,M,47,17/12/2018,5:58:55
466907,F,52,17/05/2018,5:55:21
467866,F,23,22/08/2018,5:56:58
467867,M,21,27/08/2018,5:57:03
466944,M,40,01/03/2018,5:54:04
261083,F,22,09/01/2018,5:53:13
466983,M,29,27/04/2018,5:55:01
466997,M,39,12/07/2018,5:56:17
467959,M,22,02/10/2018,5:57:39
467990,M,27,21/02/2018,5:53:56
260436,F,51,05/02/2018,5:53:40
467038,M,19,26/11/2018,5:58:34
467043,M,29,23/04/2018,5:54:57
468010,M,26,23/04/2018,5:54:57
260492,M,58,13/06/2018,5:55:48
467065,F,37,23/08/2018,5:56:59
467066,M,38,06/02/2018,5:53:41
467082,M,55,03/01/2018,5:53:07
467097,M,43,13/08/2018,5:56:49
260524,M,19,22/07/2018,5:56:27
298981,F,34,07/09/2018,5:57:14
299003,M,33,28/03/2018,5:54:31
559481,F,20,04/10/2018,5:57:41
559483,F,63,04/06/2018,5:55:39
559486,M,51,04/06/2018,5:55:39
559496,M,28,24/08/2018,5:57:00
559497,M,22,03/06/2018,5:55:38
559502,M,43,04/06/2018,5:55:39
559506,M,29,11/06/2018,5:55:46
559508,F,43,04/06/2018,5:55:39
559509,M,18,04/09/2018,5:57:11
559514,M,47,03/06/2018,5:55:38
559515,M,38,03/06/2018,5:55:38
559520,F,30,08/06/2018,5:55:43
559522,F,33,03/06/2018,5:55:38
559523,M,31,24/06/2018,5:55:59
559525,M,43,08/06/2018,5:55:43
559526,M,18,11/07/2018,5:56:16
559531,F,42,08/06/2018,5:55:43
559532,F,33,04/06/2018,5:55:39
559540,M,47,04/06/2018,5:55:39
559541,F,22,04/06/2018,5:55:39
560493,F,32,06/06/2018,5:55:41
560495,F,48,06/06/2018,5:55:41
560496,F,28,06/06/2018,5:55:41
560497,M,30,06/06/2018,5:55:41
560498,F,29,06/06/2018,5:55:41
560500,F,44,04/07/2018,5:56:09
560502,M,28,06/06/2018,5:55:41
560503,F,46,06/06/2018,5:55:41
560504,M,18,06/06/2018,5:55:41
560506,M,50,06/06/2018,5:55:41
560510,M,62,30/06/2018,5:56:05
560512,M,44,11/06/2018,5:55:46
560513,M,26,06/06/2018,5:55:41
560515,F,26,27/07/2018,5:56:32
560517,F,21,11/10/2018,5:57:48
560518,M,28,27/09/2018,5:57:34
560519,F,28,30/08/2018,5:57:06
560521,M,30,06/06/2018,5:55:41
560524,F,26,06/06/2018,5:55:41
560526,M,26,27/07/2018,5:56:32
560528,M,33,06/06/2018,5:55:41
560529,F,43,06/06/2018,5:55:41
560533,M,23,06/06/2018,5:55:41
560539,F,25,06/06/2018,5:55:41
560540,M,27,07/06/2018,5:55:42
560545,F,34,06/06/2018,5:55:41
560547,F,21,06/06/2018,5:55:41
561429,M,33,09/06/2018,5:55:44
561432,F,34,08/06/2018,5:55:43
561434,F,30,09/06/2018,5:55:44
561436,M,20,08/06/2018,5:55:43
561437,M,28,15/06/2018,5:55:50
561438,M,27,08/06/2018,5:55:43
561439,M,38,08/06/2018,5:55:43
561440,M,37,08/06/2018,5:55:43
561446,M,32,11/06/2018,5:55:46
561447,M,19,08/06/2018,5:55:43
561448,M,30,29/06/2018,5:56:04
561449,M,50,08/06/2018,5:55:43
561450,M,33,08/06/2018,5:55:43
561457,F,56,08/06/2018,5:55:43
561462,M,44,09/06/2018,5:55:44
561464,M,53,08/06/2018,5:55:43
561466,M,20,08/06/2018,5:55:43
561467,M,27,08/06/2018,5:55:43
561476,M,67,08/06/2018,5:55:43
561481,F,35,08/06/2018,5:55:43
561482,F,45,08/06/2018,5:55:43
561483,F,26,11/06/2018,5:55:46
561485,M,24,12/06/2018,5:55:47
561486,M,23,08/06/2018,5:55:43
299012,M,22,02/10/2018,5:57:39
299014,M,44,17/05/2018,5:55:21
299017,M,27,17/08/2018,5:56:53
299020,M,25,30/08/2018,5:57:06
299045,F,34,27/09/2018,5:57:34
559552,F,18,18/06/2018,5:55:53
559553,M,25,10/12/2018,5:58:48
559554,F,40,04/06/2018,5:55:39
559566,F,39,05/06/2018,5:55:40
559569,M,20,04/06/2018,5:55:39
559571,F,43,04/06/2018,5:55:39
559572,F,40,22/08/2018,5:56:58
559574,M,40,05/06/2018,5:55:40
559575,F,23,12/10/2018,5:57:49
559579,M,25,18/09/2018,5:57:25
559582,M,22,04/06/2018,5:55:39
559584,M,41,23/08/2018,5:56:59
559587,M,48,04/06/2018,5:55:39
559594,F,33,04/06/2018,5:55:39
559597,M,34,06/06/2018,5:55:41
559598,M,49,13/06/2018,5:55:48
559604,M,56,04/06/2018,5:55:39
560550,M,19,06/06/2018,5:55:41
560552,M,23,06/06/2018,5:55:41
560554,F,31,13/06/2018,5:55:48
560559,M,24,06/06/2018,5:55:41
560562,F,24,06/06/2018,5:55:41
560563,M,19,06/06/2018,5:55:41
560564,M,26,08/06/2018,5:55:43
560565,M,41,06/06/2018,5:55:41
560572,M,26,10/08/2018,5:56:46
560574,F,44,06/06/2018,5:55:41
560577,F,22,08/06/2018,5:55:43
560581,M,35,06/06/2018,5:55:41
560585,M,37,06/06/2018,5:55:41
560587,M,21,06/06/2018,5:55:41
560588,F,45,19/06/2018,5:55:54
560590,F,31,06/06/2018,5:55:41
560597,M,41,07/06/2018,5:55:42
560598,M,29,06/06/2018,5:55:41
560601,M,39,06/06/2018,5:55:41
560603,M,20,06/06/2018,5:55:41
560610,M,32,06/06/2018,5:55:41
561489,M,20,09/06/2018,5:55:44
299056,M,41,31/08/2018,5:57:07
299061,M,32,03/08/2018,5:56:39
559622,F,27,04/06/2018,5:55:39
559636,M,46,27/06/2018,5:56:02
559648,M,35,07/06/2018,5:55:42
559652,F,47,04/06/2018,5:55:39
559653,M,33,04/06/2018,5:55:39
559654,M,50,05/06/2018,5:55:40
559656,M,17,04/10/2018,5:57:41
559657,M,48,04/06/2018,5:55:39
559659,M,44,04/06/2018,5:55:39
559662,M,62,04/06/2018,5:55:39
559663,M,40,06/06/2018,5:55:41
559664,F,30,04/06/2018,5:55:39
559665,F,58,04/06/2018,5:55:39
559666,F,53,04/06/2018,5:55:39
559667,M,34,04/06/2018,5:55:39
559668,M,42,04/06/2018,5:55:39
559671,M,45,04/06/2018,5:55:39
559674,M,27,04/10/2018,5:57:41
559676,M,40,04/06/2018,5:55:39
559679,F,34,04/06/2018,5:55:39
560630,F,42,06/06/2018,5:55:41
560631,F,61,06/06/2018,5:55:41
560633,M,39,06/06/2018,5:55:41
560634,M,33,06/06/2018,5:55:41
560636,F,34,06/06/2018,5:55:41
560637,F,40,06/06/2018,5:55:41
560643,F,29,06/06/2018,5:55:41
560644,F,23,06/06/2018,5:55:41
560647,F,44,06/06/2018,5:55:41
560649,F,23,06/06/2018,5:55:41
560652,M,19,06/06/2018,5:55:41
560657,M,19,12/06/2018,5:55:47
560659,M,19,12/06/2018,5:55:47
560660,F,54,07/06/2018,5:55:42
560662,M,25,06/06/2018,5:55:41
560663,M,29,06/06/2018,5:55:41
560665,F,28,28/06/2018,5:56:03
560667,M,54,11/06/2018,5:55:46
560670,F,29,06/06/2018,5:55:41
560671,F,38,06/06/2018,5:55:41
560673,M,30,11/09/2018,5:57:18
559680,M,51,06/06/2018,5:55:41
559681,M,30,04/06/2018,5:55:39
559682,M,39,04/06/2018,5:55:39
559683,M,38,04/06/2018,5:55:39
559684,M,29,04/06/2018,5:55:39
559685,F,40,04/06/2018,5:55:39
559686,M,35,04/06/2018,5:55:39
559687,F,36,04/06/2018,5:55:39
559689,F,33,04/06/2018,5:55:39
559690,M,26,04/06/2018,5:55:39
559691,F,40,04/06/2018,5:55:39
559692,F,44,04/06/2018,5:55:39
559693,F,31,04/06/2018,5:55:39
559695,M,33,04/06/2018,5:55:39
559696,M,43,04/06/2018,5:55:39
559698,F,37,04/06/2018,5:55:39
559699,M,31,04/06/2018,5:55:39
559700,M,72,04/06/2018,5:55:39
559702,M,58,04/06/2018,5:55:39
559703,M,59,05/06/2018,5:55:40
559705,M,30,04/06/2018,5:55:39
559706,F,29,04/06/2018,5:55:39
559711,M,39,04/06/2018,5:55:39
559712,F,25,14/06/2018,5:55:49
559713,M,38,04/06/2018,5:55:39
559714,M,34,04/06/2018,5:55:39
559716,M,28,04/06/2018,5:55:39
559719,F,62,04/06/2018,5:55:39
559720,M,22,04/06/2018,5:55:39
559722,M,59,04/06/2018,5:55:39
559727,F,36,30/07/2018,5:56:35
560683,M,24,06/06/2018,5:55:41
560687,M,51,06/06/2018,5:55:41
560688,M,44,06/06/2018,5:55:41
560693,M,18,18/06/2018,5:55:53
560711,M,30,06/06/2018,5:55:41
560714,F,24,06/06/2018,5:55:41
560716,F,35,06/06/2018,5:55:41
560718,F,19,06/06/2018,5:55:41
560724,M,19,06/06/2018,5:55:41
560725,M,24,09/06/2018,5:55:44
560728,F,33,01/10/2018,5:57:38
560731,F,28,06/06/2018,5:55:41
560733,F,45,06/06/2018,5:55:41
560734,M,20,06/06/2018,5:55:41
560737,F,33,06/06/2018,5:55:41
560739,F,20,12/06/2018,5:55:47
560741,F,24,27/07/2018,5:56:32
560754,F,58,26/06/2018,5:56:01
299144,M,32,26/01/2018,5:53:30
299167,F,33,10/09/2018,5:57:17
559729,F,18,05/06/2018,5:55:40
559736,M,28,05/06/2018,5:55:40
559740,M,63,05/06/2018,5:55:40
559745,M,18,03/08/2018,5:56:39
559747,F,50,04/06/2018,5:55:39
559754,M,79,04/06/2018,5:55:39
559755,M,38,05/06/2018,5:55:40
559758,F,31,07/06/2018,5:55:42
559759,M,24,05/06/2018,5:55:40
559760,F,36,15/09/2018,5:57:22
559762,M,28,08/06/2018,5:55:43
559763,M,39,04/06/2018,5:55:39
559768,F,20,05/06/2018,5:55:40
559769,M,42,06/06/2018,5:55:41
559772,F,37,05/06/2018,5:55:40
559773,M,23,04/06/2018,5:55:39
559775,F,28,05/06/2018,5:55:40
559779,M,28,16/06/2018,5:55:51
559780,M,26,06/06/2018,5:55:41
559781,M,30,04/06/2018,5:55:39
560758,M,30,12/06/2018,5:55:47
560763,M,34,06/06/2018,5:55:41
560765,F,21,14/06/2018,5:55:49
560766,F,78,26/09/2018,5:57:33
560774,M,83,06/06/2018,5:55:41
560798,M,35,30/06/2018,5:56:05
560806,M,38,07/06/2018,5:55:42
560822,F,28,23/06/2018,5:55:58
560823,M,30,07/06/2018,5:55:42
560824,F,31,07/06/2018,5:55:42
560825,F,18,07/06/2018,5:55:42
560829,M,29,07/06/2018,5:55:42
299204,F,58,31/05/2018,5:55:35
559787,F,27,08/06/2018,5:55:43
559788,F,38,04/06/2018,5:55:39
559789,M,35,11/09/2018,5:57:18
559790,F,32,05/06/2018,5:55:40
559791,M,34,27/07/2018,5:56:32
559792,M,25,05/06/2018,5:55:40
559794,F,30,04/06/2018,5:55:39
559796,M,24,05/06/2018,5:55:40
559798,M,35,04/06/2018,5:55:39
559801,M,31,04/06/2018,5:55:39
559802,M,52,04/06/2018,5:55:39
559803,M,44,04/06/2018,5:55:39
559807,F,55,04/06/2018,5:55:39
559809,F,35,04/06/2018,5:55:39
559810,M,30,05/06/2018,5:55:40
559811,F,33,04/06/2018,5:55:39
559812,F,30,04/06/2018,5:55:39
559815,F,27,05/06/2018,5:55:40
559816,M,37,04/06/2018,5:55:39
559817,M,30,04/06/2018,5:55:39
559819,F,42,05/06/2018,5:55:40
559820,M,21,04/06/2018,5:55:39
559822,F,26,05/06/2018,5:55:40
559823,F,24,04/06/2018,5:55:39
559824,F,36,02/08/2018,5:56:38
559825,M,27,04/06/2018,5:55:39
559826,M,24,06/06/2018,5:55:41
559828,M,32,04/06/2018,5:55:39
559829,M,39,04/06/2018,5:55:39
559831,F,34,07/06/2018,5:55:42
559833,F,31,04/06/2018,5:55:39
559839,F,31,05/06/2018,5:55:40
559840,F,31,04/06/2018,5:55:39
560832,F,38,09/06/2018,5:55:44
560834,F,24,07/06/2018,5:55:42
560838,F,23,07/06/2018,5:55:42
560839,M,26,07/06/2018,5:55:42
560840,F,20,11/06/2018,5:55:46
560846,M,24,07/06/2018,5:55:42
560847,F,19,13/06/2018,5:55:48
560853,F,24,07/06/2018,5:55:42
560854,F,28,11/06/2018,5:55:46
560867,F,24,12/07/2018,5:56:17
560870,F,27,07/06/2018,5:55:42
560872,F,22,07/06/2018,5:55:42
560875,M,41,07/06/2018,5:55:42
560878,F,44,07/06/2018,5:55:42
560879,M,42,07/06/2018,5:55:42
560881,M,26,07/06/2018,5:55:42
560887,F,29,12/06/2018,5:55:47
560889,F,24,12/06/2018,5:55:47
560890,F,35,12/06/2018,5:55:47
560893,M,24,07/06/2018,5:55:42
468366,F,24,22/02/2018,5:53:57
468383,M,20,12/06/2018,5:55:47
468391,F,33,30/10/2018,5:58:07
559844,M,36,04/06/2018,5:55:39
559848,M,39,05/06/2018,5:55:40
559852,F,30,04/06/2018,5:55:39
559853,F,35,19/06/2018,5:55:54
559854,M,29,05/06/2018,5:55:40
559858,F,26,05/06/2018,5:55:40
559860,M,35,05/06/2018,5:55:40
559863,F,50,04/06/2018,5:55:39
559865,M,40,04/06/2018,5:55:39
559867,M,35,04/06/2018,5:55:39
559874,M,48,06/06/2018,5:55:41
559880,F,42,04/06/2018,5:55:39
559882,M,35,05/06/2018,5:55:40
559883,F,24,05/06/2018,5:55:40
559884,F,35,05/06/2018,5:55:40
559887,F,21,05/06/2018,5:55:40
559888,M,52,04/06/2018,5:55:39
559890,F,30,04/06/2018,5:55:39
559894,F,33,04/06/2018,5:55:39
559899,F,35,05/06/2018,5:55:40
559900,M,34,06/06/2018,5:55:41
560896,M,47,07/06/2018,5:55:42
560899,M,30,07/06/2018,5:55:42
560902,M,36,07/06/2018,5:55:42
560904,F,21,07/06/2018,5:55:42
560905,M,30,07/06/2018,5:55:42
560907,M,45,07/06/2018,5:55:42
560908,M,30,07/06/2018,5:55:42
560909,F,34,07/06/2018,5:55:42
560911,M,28,07/06/2018,5:55:42
560913,F,27,07/06/2018,5:55:42
560914,F,46,11/06/2018,5:55:46
560916,F,41,17/07/2018,5:56:22
560918,F,39,07/06/2018,5:55:42
560919,F,18,07/06/2018,5:55:42
560920,M,68,07/06/2018,5:55:42
560923,M,24,08/06/2018,5:55:43
560924,M,31,07/06/2018,5:55:42
560925,M,41,08/06/2018,5:55:43
560927,F,33,09/06/2018,5:55:44
560929,M,68,07/06/2018,5:55:42
560931,M,48,08/06/2018,5:55:43
560933,F,24,08/06/2018,5:55:43
560936,M,34,07/06/2018,5:55:42
560939,F,28,07/06/2018,5:55:42
560942,F,57,07/06/2018,5:55:42
560943,M,21,08/06/2018,5:55:43
560944,M,37,11/06/2018,5:55:46
468415,M,44,12/09/2018,5:57:19
468436,M,33,08/05/2018,5:55:12
468452,F,37,12/02/2018,5:53:47
559905,F,28,04/06/2018,5:55:39
559911,F,21,04/06/2018,5:55:39
559914,F,22,04/06/2018,5:55:39
559915,F,22,04/06/2018,5:55:39
559917,F,19,04/06/2018,5:55:39
559919,M,23,04/06/2018,5:55:39
559920,M,36,05/06/2018,5:55:40
559925,M,25,16/06/2018,5:55:51
559927,F,50,04/06/2018,5:55:39
559929,F,33,05/06/2018,5:55:40
559933,M,20,04/06/2018,5:55:39
559940,F,30,04/06/2018,5:55:39
559942,F,24,05/06/2018,5:55:40
559943,M,39,05/06/2018,5:55:40
559944,M,44,03/07/2018,5:56:08
559946,F,27,27/07/2018,5:56:32
559947,F,40,05/06/2018,5:55:40
559951,M,35,05/06/2018,5:55:40
559963,M,28,05/06/2018,5:55:40
559967,M,31,05/06/2018,5:55:40
559971,F,20,13/06/2018,5:55:48
559973,M,56,05/06/2018,5:55:40
559979,M,27,21/06/2018,5:55:56
560945,M,31,08/06/2018,5:55:43
560947,M,48,07/06/2018,5:55:42
560951,F,30,08/06/2018,5:55:43
560952,M,32,07/06/2018,5:55:42
560954,M,19,07/06/2018,5:55:42
560957,F,28,07/06/2018,5:55:42
560961,M,27,12/06/2018,5:55:47
560962,M,19,07/06/2018,5:55:42
560969,M,20,07/06/2018,5:55:42
560970,M,46,08/06/2018,5:55:43
560972,F,21,07/06/2018,5:55:42
560974,M,21,09/06/2018,5:55:44
560984,M,35,07/06/2018,5:55:42
560985,F,42,07/06/2018,5:55:42
560988,F,25,20/07/2018,5:56:25
560995,M,25,07/06/2018,5:55:42
468471,M,20,06/03/2018,5:54:09
468476,F,19,12/04/2018,5:54:46
558984,F,23,05/06/2018,5:55:40
558991,F,16,03/06/2018,5:55:38
558999,F,45,03/06/2018,5:55:38
559004,F,20,03/06/2018,5:55:38
559008,M,44,07/06/2018,5:55:42
559014,M,21,19/10/2018,5:57:56
559985,F,22,05/06/2018,5:55:40
559997,M,29,05/06/2018,5:55:40
560002,F,27,05/06/2018,5:55:40
560003,M,62,03/09/2018,5:57:10
560009,M,23,25/09/2018,5:57:32
560011,M,25,10/08/2018,5:56:46
560012,M,32,06/07/2018,5:56:11
560014,M,28,05/06/2018,5:55:40
560020,F,33,07/06/2018,5:55:42
560023,M,40,10/06/2018,5:55:45
560026,M,33,05/06/2018,5:55:40
560032,F,22,05/06/2018,5:55:40
560034,M,39,18/06/2018,5:55:53
560036,F,32,06/06/2018,5:55:41
560041,F,47,01/07/2018,5:56:06
560047,M,26,05/06/2018,5:55:40
560050,M,51,05/06/2018,5:55:40
560999,F,58,07/06/2018,5:55:42
561000,M,35,07/06/2018,5:55:42
561005,F,44,07/06/2018,5:55:42
561007,F,47,07/06/2018,5:55:42
561008,F,18,15/06/2018,5:55:50
561011,M,23,07/06/2018,5:55:42
561014,M,22,13/06/2018,5:55:48
561015,M,34,07/06/2018,5:55:42
561017,F,51,07/06/2018,5:55:42
561018,M,19,07/06/2018,5:55:42
561019,F,21,07/06/2018,5:55:42
561022,M,22,07/06/2018,5:55:42
561024,M,37,08/06/2018,5:55:43
561027,M,28,07/06/2018,5:55:42
561035,F,29,07/06/2018,5:55:42
561037,F,35,07/06/2018,5:55:42
561039,M,25,07/06/2018,5:55:42
561040,M,32,07/06/2018,5:55:42
561041,M,21,07/06/2018,5:55:42
561042,F,23,07/06/2018,5:55:42
561044,M,29,07/06/2018,5:55:42
